FROM_ID,TO_ID,DIST_KM
56,33,8.22234
56,34,9.41028
56,35,5.57479
56,36,4.32762
56,37,4.00383
56,38,5.49716
56,39,7.22617
56,40,6.50891
56,41,8.77373
56,42,3.15893
56,43,2.74433
56,44,2.40503
56,45,4.87433
56,46,5.0647
56,47,6.53088
56,48,4.28835
56,49,3.47829
56,50,3.73096
56,51,2.90969
56,52,2.55658
56,53,1.05084
56,54,10.56531
56,55,10.22377
56,56,0.0
