FROM_ID,TO_ID,DURATION_H,DIST_KM
"6","29",0.161663888888889,5.13257
"6","30",0.207888888888889,6.54629
"6","31",0.255244444444444,12.67293
"6","32",0.279783333333333,15.67332
"6","33",0.283983333333333,15.58954
"6","34",0.310663888888889,14.84663
"6","35",0.322291666666667,15.29224
"6","36",0.280719444444444,14.04508
"6","37",0.269927777777778,13.72129
"6","38",0.307636111111111,15.21462
"6","39",0.325633333333333,16.94363
"6","40",0.349213888888889,16.22637
"6","41",0.359541666666667,18.49119
"6","42",0.231652777777778,12.87639
"6","43",0.228541666666667,12.46178
"6","44",0.242325,11.41402
"6","45",0.274269444444444,13.88332
"6","46",0.302341666666667,14.07369
"6","47",0.313594444444444,14.48221
"6","48",0.242591666666667,12.23968
"6","49",0.221636111111111,11.42962
"6","50",0.290452777777778,12.53768
"6","51",0.211283333333333,10.87303
"6","52",0.214858333333333,11.65521
"6","53",0.211011111111111,10.05982
"6","54",0.159586111111111,9.3509
"6","55",0.260616666666667,10.69971
"6","56",0.194461111111111,10.18224
"7","1",0.174166666666667,5.21978
"7","2",0.260047222222222,11.54083
"7","3",0.249516666666667,10.53977
"7","4",0.169558333333333,7.1211
"7","5",0.260358333333333,11.37904
"7","6",0.114797222222222,4.37573
"7","7",0,0
"7","8",0.138155555555556,4.01201
"7","9",0.172188888888889,7.929
"7","10",0.260727777777778,10.55647
"7","11",0.185525,8.47421
"7","12",0.191411111111111,8.99398
"7","13",0.200791666666667,9.77482
"7","14",0.210391666666667,7.3077
"7","15",0.243769444444444,8.5768
"7","16",0.0940277777777778,4.02749
"7","17",0.134236111111111,6.25304
"7","18",0.142066666666667,6.73946
"7","19",0.0985194444444445,4.49573
"7","20",0.147305555555556,6.31756
"7","21",0.18705,9.33949
"7","22",0.110325,5.2157
"7","23",0.252222222222222,13.60262
"7","24",0.276369444444444,14.32702
"7","25",0.189305555555556,8.14027
"7","26",0.225361111111111,8.6811
"7","27",0.218366666666667,9.3365
"7","28",0.262491666666667,13.91064
"7","29",0.1827,5.51242
"7","30",0.215338888888889,10.08873
"7","31",0.29885,17.07995
"7","32",0.276219444444444,14.58995
"7","33",0.280419444444444,14.50618
"7","34",0.311616666666667,15.69412
"7","35",0.318727777777778,14.20888
"7","36",0.277155555555556,12.96172
"7","37",0.266363888888889,12.63792
"7","38",0.304072222222222,14.13125
"7","39",0.322069444444444,15.86026
"7","40",0.34565,15.143
"7","41",0.355977777777778,17.40782
"7","42",0.228088888888889,11.79302
"7","43",0.224977777777778,11.37842
"7","44",0.238761111111111,10.33065
"7","45",0.270705555555556,12.79995
"7","46",0.298777777777778,12.99032
"7","47",0.302894444444444,13.4984
"7","48",0.231891666666667,11.25587
"7","49",0.210938888888889,10.44581
"7","50",0.286888888888889,11.45432
"7","51",0.207716666666667,9.78966
"7","52",0.211294444444444,10.57184
"7","53",0.207447222222222,8.97646
"7","54",0.109072222222222,5.01035
"7","55",0.239097222222222,8.82376
"7","56",0.190897222222222,9.09887
"8","1",0.237347222222222,8.66392
"8","2",0.274683333333333,12.11252
"8","3",0.26415,11.11146
"8","4",0.243627777777778,11.10968
"8","5",0.334425,15.36762
"8","6",0.188863888888889,8.36431
"8","7",0.138627777777778,4.01855
"8","8",0,0
"8","9",0.187019444444444,8.51734
"8","10",0.275361111111111,11.12815
"8","11",0.200158333333333,9.0459
"8","12",0.206044444444444,9.56566
"8","13",0.215427777777778,10.3465
"8","14",0.225025,7.87938
"8","15",0.250794444444444,5.37761
"8","16",0.108661111111111,4.59917
"8","17",0.148869444444444,6.82473
"8","18",0.156702777777778,7.31115
"8","19",0.113155555555556,5.06742
"8","20",0.161938888888889,6.88924
"8","21",0.201683333333333,9.91117
"8","22",0.124958333333333,5.78738
"8","23",0.266855555555556,14.1743
"8","24",0.291002777777778,14.89871
"8","25",0.203941666666667,8.71196
"8","26",0.239994444444444,9.25279
"8","27",0.233,9.90819
"8","28",0.277125,14.48232
"8","29",0.245877777777778,8.95657
"8","30",0.229972222222222,10.66042
"8","31",0.313483333333333,17.65163
"8","32",0.290852777777778,15.16163
"8","33",0.295052777777778,15.07786
"8","34",0.32625,16.2658
"8","35",0.333361111111111,14.78056
"8","36",0.291788888888889,13.5334
"8","37",0.280997222222222,13.20961
"8","38",0.318705555555556,14.70294
"8","39",0.336702777777778,16.43194
"8","40",0.360286111111111,15.71469
"8","41",0.370611111111111,17.9795
"8","42",0.242722222222222,12.36471
"8","43",0.239613888888889,11.9501
"8","44",0.253394444444444,10.90233
"8","45",0.285338888888889,13.37163
"8","46",0.313411111111111,13.562
"8","47",0.317530555555556,14.07008
"8","48",0.246525,11.82755
"8","49",0.225572222222222,11.01749
"8","50",0.301522222222222,12.026
"8","51",0.222352777777778,10.36135
"8","52",0.225927777777778,11.14353
"8","53",0.222080555555556,9.54814
"8","54",0.123902777777778,5.59869
"8","55",0.253730555555556,9.39545
"8","56",0.205530555555556,9.67056
"9","1",0.271575,12.59757
"9","2",0.308911111111111,16.04616
"9","3",0.223488888888889,7.83696
"9","4",0.277855555555556,15.04332
"9","5",0.356525,13.52488
"9","6",0.223094444444444,12.29795
"9","7",0.172855555555556,7.95219
"9","8",0.187019444444444,8.51734
"9","9",0,0
"9","10",0.234702777777778,7.85365
"9","11",0.147169444444444,5.1231
"9","12",0.148188888888889,5.48121
"9","13",0.174766666666667,7.07201
"9","14",0.10175,3.5294
"9","15",0.0912194444444444,2.60298
"9","16",0.142891666666667,8.53282
"9","17",0.1831,10.75837
"9","18",0.190930555555556,11.24479
"9","19",0.147383333333333,9.00106
"9","20",0.196169444444444,10.82289
"9","21",0.235913888888889,13.84481
"9","22",0.159188888888889,9.72103
"9","23",0.301086111111111,18.10794
"9","24",0.325233333333333,18.83235
"9","25",0.238169444444444,12.6456
"9","26",0.274225,13.18643
"9","27",0.267230555555556,13.84183
"9","28",0.311352777777778,18.41597
"9","29",0.280108333333333,12.89021
"9","30",0.264202777777778,14.59406
"9","31",0.347713888888889,21.58528
"9","32",0.325083333333333,19.09528
"9","33",0.329283333333333,19.01151
"9","34",0.360480555555556,20.19945
"9","35",0.367588888888889,18.7142
"9","36",0.326019444444444,17.46704
"9","37",0.315225,17.14325
"9","38",0.352936111111111,18.63658
"9","39",0.370933333333333,20.36559
"9","40",0.394513888888889,19.64833
"9","41",0.404838888888889,21.91315
"9","42",0.276952777777778,16.29835
"9","43",0.273841666666667,15.88374
"9","44",0.287625,14.83598
"9","45",0.319569444444444,17.30528
"9","46",0.347641666666667,17.49565
"9","47",0.351758333333333,18.00372
"9","48",0.280755555555556,15.76119
"9","49",0.2598,14.95114
"9","50",0.335752777777778,15.95964
"9","51",0.256580555555556,14.29499
"9","52",0.260158333333333,15.07717
"9","53",0.256311111111111,13.48179
"9","54",0.063125,2.91916
"9","55",0.287961111111111,13.32909
"9","56",0.239761111111111,13.6042
"10","1",0.33125,13.66723
"10","2",0.301741666666667,11.76416
"10","3",0.119336111111111,2.06072
"10","4",0.341541666666667,15.29032
"10","5",0.432341666666667,19.54826
"10","6",0.286780555555556,12.54495
"10","7",0.266894444444444,10.77922
"10","8",0.281236111111111,11.3597
"10","9",0.234702777777778,7.85365
"10","10",0,0
"10","11",0.127988888888889,3.34766
"10","12",0.102719444444444,2.31174
"10","13",0.109241666666667,2.75387
"10","14",0.137911111111111,4.39867
"10","15",0.171288888888889,5.66777
"10","16",0.187736111111111,7.17804
"10","17",0.175930555555556,6.47637
"10","18",0.189288888888889,7.21223
"10","19",0.175544444444444,6.4016
"10","20",0.189,6.54089
"10","21",0.203163888888889,8.26388
"10","22",0.152019444444444,5.43902
"10","23",0.268338888888889,12.52701
"10","24",0.292486111111111,13.25142
"10","25",0.205422222222222,7.06466
"10","26",0.241477777777778,7.6055
"10","27",0.234483333333333,8.26089
"10","28",0.278605555555556,12.83503
"10","29",0.317830555555556,13.30131
"10","30",0.298025,13.01248
"10","31",0.381536111111111,20.00369
"10","32",0.358905555555556,17.5137
"10","33",0.363105555555556,17.42992
"10","34",0.394302777777778,18.61787
"10","35",0.401411111111111,17.13262
"10","36",0.359841666666667,15.88546
"10","37",0.349047222222222,15.56167
"10","38",0.386758333333333,17.055
"10","39",0.404755555555556,18.78401
"10","40",0.428336111111111,18.06675
"10","41",0.438661111111111,20.33156
"10","42",0.310775,14.71677
"10","43",0.307663888888889,14.30216
"10","44",0.321447222222222,13.2544
"10","45",0.340675,15.09245
"10","46",0.368744444444444,15.28282
"10","47",0.344588888888889,13.72172
"10","48",0.273586111111111,11.47919
"10","49",0.252630555555556,10.66914
"10","50",0.342066666666667,12.87968
"10","51",0.262894444444444,11.21503
"10","52",0.293980555555556,13.49559
"10","53",0.290130555555556,11.9002
"10","54",0.252347222222222,12.3747
"10","55",0.255213888888889,7.74815
"10","56",0.273583333333333,12.02262
"11","1",0.256047222222222,11.58497
"11","2",0.226538888888889,9.68191
"11","3",0.116775,3.33096
"11","4",0.266338888888889,13.20807
"11","5",0.357138888888889,17.46601
"11","6",0.211575,10.4627
"11","7",0.191688888888889,8.69697
"11","8",0.206030555555556,9.27744
"11","9",0.147169444444444,5.1231
"11","10",0.127988888888889,3.34766
"11","11",0,0
"11","12",0.041475,0.97521
"11","13",0.0680527777777778,2.56601
"11","14",0.0503805555555556,1.66811
"11","15",0.0837555555555556,2.93721
"11","16",0.112530555555556,5.09578
"11","17",0.100725,4.39412
"11","18",0.114083333333333,5.12997
"11","19",0.100341666666667,4.31935
"11","20",0.113794444444444,4.45863
"11","21",0.127961111111111,6.18162
"11","22",0.0768138888888889,3.35677
"11","23",0.193136111111111,10.44475
"11","24",0.217280555555556,11.16916
"11","25",0.130219444444444,4.98241
"11","26",0.166275,5.52324
"11","27",0.159277777777778,6.17864
"11","28",0.203402777777778,10.75277
"11","29",0.242627777777778,11.21906
"11","30",0.222822222222222,10.93022
"11","31",0.306333333333333,17.92144
"11","32",0.283702777777778,15.43144
"11","33",0.287902777777778,15.34767
"11","34",0.3191,16.53561
"11","35",0.326208333333333,15.05037
"11","36",0.284638888888889,13.80321
"11","37",0.273844444444444,13.47941
"11","38",0.311555555555556,14.97274
"11","39",0.329552777777778,16.70175
"11","40",0.353133333333333,15.98449
"11","41",0.363458333333333,18.24931
"11","42",0.235569444444444,12.63451
"11","43",0.232461111111111,12.21991
"11","44",0.246244444444444,11.17214
"11","45",0.265472222222222,13.01019
"11","46",0.293541666666667,13.20056
"11","47",0.269386111111111,11.63947
"11","48",0.198383333333333,9.39694
"11","49",0.177427777777778,8.58688
"11","50",0.266863888888889,10.79742
"11","51",0.187691666666667,9.13277
"11","52",0.218777777777778,11.41333
"11","53",0.214927777777778,9.81795
"11","54",0.177144444444444,10.29245
"11","55",0.180008333333333,5.6659
"11","56",0.198380555555556,9.94036
"12","1",0.261933333333333,12.10474
"12","2",0.232425,10.20167
"12","3",0.0915083333333333,2.29505
"12","4",0.272225,13.72783
"12","5",0.363022222222222,17.98578
"12","6",0.217461111111111,10.98246
"12","7",0.197575,9.21673
"12","8",0.211916666666667,9.79721
"12","9",0.148188888888889,5.48121
"12","10",0.102719444444444,2.31174
"12","11",0.041475,0.97521
"12","12",0,0
"12","13",0.0300416666666667,0.45964
"12","14",0.0514,2.02622
"12","15",0.084775,3.29532
"12","16",0.118416666666667,5.61555
"12","17",0.106611111111111,4.91388
"12","18",0.119969444444444,5.64974
"12","19",0.106227777777778,4.83912
"12","20",0.119680555555556,4.9784
"12","21",0.133847222222222,6.70139
"12","22",0.0827,3.87654
"12","23",0.199019444444444,10.96452
"12","24",0.223166666666667,11.68893
"12","25",0.136105555555556,5.50217
"12","26",0.172158333333333,6.04301
"12","27",0.165163888888889,6.6984
"12","28",0.209288888888889,11.27254
"12","29",0.248513888888889,11.73882
"12","30",0.228705555555556,11.44999
"12","31",0.312216666666667,18.44121
"12","32",0.289588888888889,15.95121
"12","33",0.293788888888889,15.86744
"12","34",0.324983333333333,17.05538
"12","35",0.332094444444444,15.57013
"12","36",0.290522222222222,14.32297
"12","37",0.279730555555556,13.99918
"12","38",0.317441666666667,15.49251
"12","39",0.335436111111111,17.22152
"12","40",0.359019444444444,16.50426
"12","41",0.369344444444444,18.76908
"12","42",0.241455555555556,13.15428
"12","43",0.238347222222222,12.73967
"12","44",0.252127777777778,11.69191
"12","45",0.271355555555556,13.52996
"12","46",0.299427777777778,13.72033
"12","47",0.275272222222222,12.15923
"12","48",0.204266666666667,9.9167
"12","49",0.183313888888889,9.10665
"12","50",0.272747222222222,11.31719
"12","51",0.193577777777778,9.65254
"12","52",0.224663888888889,11.9331
"12","53",0.220813888888889,10.33771
"12","54",0.183030555555556,10.81221
"12","55",0.185894444444444,6.18566
"12","56",0.204263888888889,10.46013
"13","1",0.271316666666667,12.88558
"13","2",0.241808333333333,10.98251
"13","3",0.0980277777777778,2.73718
"13","4",0.281608333333333,14.50868
"13","5",0.372405555555556,18.76662
"13","6",0.226844444444444,11.76331
"13","7",0.206958333333333,9.99758
"13","8",0.2213,10.57805
"13","9",0.174766666666667,7.07201
"13","10",0.109241666666667,2.75387
"13","11",0.0680527777777778,2.56601
"13","12",0.0300416666666667,0.45964
"13","13",0,0
"13","14",0.0779777777777778,3.61702
"13","15",0.111352777777778,4.88612
"13","16",0.1278,6.39639
"13","17",0.115994444444444,5.69472
"13","18",0.129352777777778,6.43058
"13","19",0.115611111111111,5.61996
"13","20",0.129063888888889,5.75924
"13","21",0.143230555555556,7.48223
"13","22",0.0920833333333333,4.65738
"13","23",0.208402777777778,11.74536
"13","24",0.23255,12.46977
"13","25",0.145488888888889,6.28302
"13","26",0.181541666666667,6.82385
"13","27",0.174547222222222,7.47925
"13","28",0.218672222222222,12.05338
"13","29",0.257897222222222,12.51967
"13","30",0.238088888888889,12.23083
"13","31",0.3216,19.22205
"13","32",0.298972222222222,16.73205
"13","33",0.303172222222222,16.64828
"13","34",0.334366666666667,17.83622
"13","35",0.341477777777778,16.35097
"13","36",0.299905555555556,15.10381
"13","37",0.289113888888889,14.78002
"13","38",0.326822222222222,16.27335
"13","39",0.344819444444444,18.00236
"13","40",0.368402777777778,17.2851
"13","41",0.378727777777778,19.54992
"13","42",0.250838888888889,13.93512
"13","43",0.247730555555556,13.52051
"13","44",0.261513888888889,12.47275
"13","45",0.280738888888889,14.3108
"13","46",0.308811111111111,14.50117
"13","47",0.284655555555556,12.94008
"13","48",0.21365,10.69754
"13","49",0.192697222222222,9.88749
"13","50",0.282130555555556,12.09803
"13","51",0.202961111111111,10.43338
"13","52",0.234047222222222,12.71394
"13","53",0.230197222222222,11.11856
"13","54",0.192413888888889,11.59305
"13","55",0.195277777777778,6.96651
"13","56",0.21365,11.24097
"14","1",0.279733333333333,9.42199
"14","2",0.255458333333333,11.65084
"14","3",0.1267,4.38197
"14","4",0.286013888888889,11.86774
"14","5",0.376811111111111,16.12568
"14","6",0.23125,9.12237
"14","7",0.211363888888889,7.35664
"14","8",0.225705555555556,7.93711
"14","9",0.10175,3.5294
"14","10",0.137911111111111,4.39867
"14","11",0.0503805555555556,1.66811
"14","12",0.0514,2.02622
"14","13",0.0779777777777778,3.61702
"14","14",0,0
"14","15",0.0383361111111111,1.34351
"14","16",0.125263888888889,3.84623
"14","17",0.129644444444444,6.36305
"14","18",0.143002777777778,7.09891
"14","19",0.129258333333333,6.28829
"14","20",0.142713888888889,6.42757
"14","21",0.156877777777778,8.15056
"14","22",0.105733333333333,5.32571
"14","23",0.222052777777778,12.41369
"14","24",0.2462,13.1381
"14","25",0.159136111111111,6.95135
"14","26",0.195191666666667,7.49218
"14","27",0.188197222222222,8.14758
"14","28",0.232319444444444,12.72171
"14","29",0.271547222222222,13.188
"14","30",0.251738888888889,12.89916
"14","31",0.33525,19.89038
"14","32",0.312619444444444,17.40038
"14","33",0.316819444444444,17.31661
"14","34",0.348016666666667,18.50455
"14","35",0.355127777777778,17.0193
"14","36",0.313555555555556,15.77214
"14","37",0.302763888888889,15.44835
"14","38",0.340472222222222,16.94168
"14","39",0.358469444444444,18.67069
"14","40",0.38205,17.95343
"14","41",0.392377777777778,20.21825
"14","42",0.264488888888889,14.60345
"14","43",0.261377777777778,14.18884
"14","44",0.275161111111111,13.14108
"14","45",0.294388888888889,14.97913
"14","46",0.322458333333333,15.1695
"14","47",0.298302777777778,13.60841
"14","48",0.2273,11.36588
"14","49",0.206344444444444,10.55582
"14","50",0.295780555555556,12.76636
"14","51",0.216608333333333,11.10171
"14","52",0.247694444444444,13.38227
"14","53",0.243847222222222,11.78689
"14","54",0.164838888888889,6.44741
"14","55",0.208927777777778,7.63484
"14","56",0.227297222222222,11.9093
"15","1",0.313108333333333,10.69108
"15","2",0.288833333333333,12.91994
"15","3",0.160075,5.65107
"15","4",0.319388888888889,13.13684
"15","5",0.410188888888889,17.39478
"15","6",0.264625,10.39146
"15","7",0.244383333333333,5.04494
"15","8",0.250794444444444,5.37761
"15","9",0.0912194444444444,2.60298
"15","10",0.171288888888889,5.66777
"15","11",0.0837555555555556,2.93721
"15","12",0.084775,3.29532
"15","13",0.111352777777778,4.88612
"15","14",0.0383361111111111,1.34351
"15","15",0,0
